sample_id,hole_id,dataset_id,project_id,campaign_id,from_m,to_m,length_m,cu_pct,mo_pct,au_gt
SE-C02-016-A0084,SE-C02-016,DS05,santa_elena,CAMPAIGN_02,166.000000000,168.000000000,2.000000000,0.344762973,0.000000000,0.000000000
SE-C02-016-A0085,SE-C02-016,DS05,santa_elena,CAMPAIGN_02,168.000000000,170.000000000,2.000000000,0.334054900,0.000000000,0.000000000
SE-C02-016-A0086,SE-C02-016,DS05,santa_elena,CAMPAIGN_02,170.000000000,172.000000000,2.000000000,0.347564166,0.000000000,0.000000000
SE-C02-016-A0087,SE-C02-016,DS05,santa_elena,CAMPAIGN_02,172.000000000,174.000000000,2.000000000,0.340375839,0.000000000,0.000000000
SE-C02-016-A0088,SE-C02-016,DS05,santa_elena,CAMPAIGN_02,174.000000000,176.000000000,2.000000000,0.341659592,0.000000000,0.000000000
SE-C02-016-A0089,SE-C02-016,DS05,santa_elena,CAMPAIGN_02,176.000000000,178.000000000,2.000000000,0.379529084,0.000000000,0.000000000
SE-C02-016-A0090,SE-C02-016,DS05,santa_elena,CAMPAIGN_02,178.000000000,180.000000000,2.000000000,0.371044156,0.000000000,0.000000000
SE-C02-016-A0091,SE-C02-016,DS05,santa_elena,CAMPAIGN_02,180.000000000,182.000000000,2.000000000,0.382654055,0.000000000,0.000000000
SE-C02-016-A0092,SE-C02-016,DS05,santa_elena,CAMPAIGN_02,182.000000000,184.000000000,2.000000000,0.390806313,0.000000000,0.000000000
SE-C02-016-A0093,SE-C02-016,DS05,santa_elena,CAMPAIGN_02,184.000000000,186.000000000,2.000000000,0.340916373,0.000000000,0.000000000
SE-C02-016-A0094,SE-C02-016,DS05,santa_elena,CAMPAIGN_02,186.000000000,188.000000000,2.000000000,0.384527657,0.000000000,0.000000000
SE-C02-016-A0095,SE-C02-016,DS05,santa_elena,CAMPAIGN_02,188.000000000,190.000000000,2.000000000,0.392144341,0.000000000,0.000000000
SE-C02-016-A0096,SE-C02-016,DS05,santa_elena,CAMPAIGN_02,190.000000000,192.000000000,2.000000000,0.376212578,0.000000000,0.000000000
SE-C02-016-A0097,SE-C02-016,DS05,santa_elena,CAMPAIGN_02,192.000000000,194.000000000,2.000000000,0.392462352,0.000000000,0.000000000
SE-C02-016-A0098,SE-C02-016,DS05,santa_elena,CAMPAIGN_02,194.000000000,196.000000000,2.000000000,0.384877951,0.000000000,0.000000000
SE-C02-016-A0099,SE-C02-016,DS05,santa_elena,CAMPAIGN_02,196.000000000,198.000000000,2.000000000,0.379940398,0.000000000,0.000000000
SE-C02-016-A0100,SE-C02-016,DS05,santa_elena,CAMPAIGN_02,198.000000000,200.000000000,2.000000000,0.402086624,0.000000000,0.000000000
SE-C02-016-A0101,SE-C02-016,DS05,santa_elena,CAMPAIGN_02,200.000000000,202.000000000,2.000000000,0.390122468,0.000000000,0.000000000
SE-C02-016-A0102,SE-C02-016,DS05,santa_elena,CAMPAIGN_02,202.000000000,204.000000000,2.000000000,0.397178730,0.000000000,0.000000000
SE-C02-016-A0103,SE-C02-016,DS05,santa_elena,CAMPAIGN_02,204.000000000,206.000000000,2.000000000,0.424383179,0.000000000,0.000000000
SE-C02-016-A0104,SE-C02-016,DS05,santa_elena,CAMPAIGN_02,206.000000000,208.000000000,2.000000000,0.398731597,0.000000000,0.000000000
SE-C02-016-A0105,SE-C02-016,DS05,santa_elena,CAMPAIGN_02,208.000000000,210.000000000,2.000000000,0.355277516,0.000000000,0.000000000
SE-C02-017-A0001,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,0.000000000,2.000000000,2.000000000,0.096053992,0.000000000,0.000000000
SE-C02-017-A0002,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,2.000000000,4.000000000,2.000000000,0.102768768,0.000000000,0.000000000
SE-C02-017-A0003,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,4.000000000,6.000000000,2.000000000,0.109486421,0.000000000,0.000000000
SE-C02-017-A0004,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,6.000000000,8.000000000,2.000000000,0.111637424,0.000000000,0.000000000
SE-C02-017-A0005,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,8.000000000,10.000000000,2.000000000,0.104334500,0.000000000,0.000000000
SE-C02-017-A0006,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,10.000000000,12.000000000,2.000000000,0.107981586,0.000000000,0.000000000
SE-C02-017-A0007,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,12.000000000,14.000000000,2.000000000,0.123304358,0.000000000,0.000000000
SE-C02-017-A0008,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,14.000000000,16.000000000,2.000000000,0.118051133,0.000000000,0.000000000
SE-C02-017-A0009,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,16.000000000,18.000000000,2.000000000,0.118050650,0.000000000,0.000000000
SE-C02-017-A0010,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,18.000000000,20.000000000,2.000000000,0.128370530,0.000000000,0.000000000
SE-C02-017-A0011,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,20.000000000,22.000000000,2.000000000,0.120897824,0.000000000,0.000000000
SE-C02-017-A0012,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,22.000000000,24.000000000,2.000000000,0.130536154,0.000000000,0.000000000
SE-C02-017-A0013,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,24.000000000,26.000000000,2.000000000,0.139370116,0.000000000,0.000000000
SE-C02-017-A0014,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,26.000000000,28.000000000,2.000000000,0.143599155,0.000000000,0.000000000
SE-C02-017-A0015,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,28.000000000,30.000000000,2.000000000,0.135133433,0.000000000,0.000000000
SE-C02-017-A0016,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,30.000000000,32.000000000,2.000000000,0.158590706,0.000000000,0.000000000
SE-C02-017-A0017,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,32.000000000,34.000000000,2.000000000,0.162534753,0.000000000,0.000000000
SE-C02-017-A0018,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,34.000000000,36.000000000,2.000000000,0.151681395,0.000000000,0.000000000
SE-C02-017-A0019,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,36.000000000,38.000000000,2.000000000,0.159299064,0.000000000,0.000000000
SE-C02-017-A0020,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,38.000000000,40.000000000,2.000000000,0.171032979,0.000000000,0.000000000
SE-C02-017-A0021,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,40.000000000,42.000000000,2.000000000,0.180901382,0.000000000,0.000000000
SE-C02-017-A0022,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,42.000000000,44.000000000,2.000000000,0.164969213,0.000000000,0.000000000
SE-C02-017-A0023,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,44.000000000,46.000000000,2.000000000,0.176464717,0.000000000,0.000000000
SE-C02-017-A0024,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,46.000000000,48.000000000,2.000000000,0.175200816,0.000000000,0.000000000
SE-C02-017-A0025,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,48.000000000,50.000000000,2.000000000,0.186542965,0.000000000,0.000000000
SE-C02-017-A0026,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,50.000000000,52.000000000,2.000000000,0.192597493,0.000000000,0.000000000
SE-C02-017-A0027,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,52.000000000,54.000000000,2.000000000,0.203412191,0.000000000,0.000000000
SE-C02-017-A0028,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,54.000000000,56.000000000,2.000000000,0.199895207,0.000000000,0.000000000
SE-C02-017-A0029,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,56.000000000,58.000000000,2.000000000,0.201443064,0.000000000,0.000000000
SE-C02-017-A0030,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,58.000000000,60.000000000,2.000000000,0.218963595,0.000000000,0.000000000
SE-C02-017-A0031,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,60.000000000,62.000000000,2.000000000,0.241461246,0.000000000,0.000000000
SE-C02-017-A0032,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,62.000000000,64.000000000,2.000000000,0.219542866,0.000000000,0.000000000
SE-C02-017-A0033,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,64.000000000,66.000000000,2.000000000,0.239220119,0.000000000,0.000000000
SE-C02-017-A0034,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,66.000000000,68.000000000,2.000000000,0.235437390,0.000000000,0.000000000
SE-C02-017-A0035,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,68.000000000,70.000000000,2.000000000,0.250230203,0.000000000,0.000000000
SE-C02-017-A0036,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,70.000000000,72.000000000,2.000000000,0.254955310,0.000000000,0.000000000
SE-C02-017-A0037,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,72.000000000,74.000000000,2.000000000,0.250560534,0.000000000,0.000000000
SE-C02-017-A0038,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,74.000000000,76.000000000,2.000000000,0.269229183,0.000000000,0.000000000
SE-C02-017-A0039,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,76.000000000,78.000000000,2.000000000,0.263183471,0.000000000,0.000000000
SE-C02-017-A0040,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,78.000000000,80.000000000,2.000000000,0.257518160,0.000000000,0.000000000
SE-C02-017-A0041,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,80.000000000,82.000000000,2.000000000,0.296259296,0.000000000,0.000000000
SE-C02-017-A0042,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,82.000000000,84.000000000,2.000000000,0.291022999,0.000000000,0.000000000
SE-C02-017-A0043,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,84.000000000,86.000000000,2.000000000,0.285912307,0.000000000,0.000000000
SE-C02-017-A0044,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,86.000000000,88.000000000,2.000000000,0.291434374,0.000000000,0.000000000
SE-C02-017-A0045,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,88.000000000,90.000000000,2.000000000,0.310300349,0.000000000,0.000000000
SE-C02-017-A0046,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,90.000000000,92.000000000,2.000000000,0.287953042,0.000000000,0.000000000
SE-C02-017-A0047,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,92.000000000,94.000000000,2.000000000,0.304632213,0.000000000,0.000000000
SE-C02-017-A0048,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,94.000000000,96.000000000,2.000000000,0.326815419,0.000000000,0.000000000
SE-C02-017-A0049,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,96.000000000,98.000000000,2.000000000,0.334710708,0.000000000,0.000000000
SE-C02-017-A0050,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,98.000000000,100.000000000,2.000000000,0.291642820,0.000000000,0.000000000
SE-C02-017-A0051,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,100.000000000,102.000000000,2.000000000,0.338995833,0.000000000,0.000000000
SE-C02-017-A0052,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,102.000000000,104.000000000,2.000000000,0.346102136,0.000000000,0.000000000
SE-C02-017-A0053,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,104.000000000,106.000000000,2.000000000,0.337764801,0.000000000,0.000000000
SE-C02-017-A0054,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,106.000000000,108.000000000,2.000000000,0.349551683,0.000000000,0.000000000
SE-C02-017-A0055,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,108.000000000,110.000000000,2.000000000,0.356540187,0.000000000,0.000000000
SE-C02-017-A0056,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,110.000000000,112.000000000,2.000000000,0.385898987,0.000000000,0.000000000
SE-C02-017-A0057,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,112.000000000,114.000000000,2.000000000,0.368221087,0.000000000,0.000000000
SE-C02-017-A0058,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,114.000000000,116.000000000,2.000000000,0.408827994,0.000000000,0.000000000
SE-C02-017-A0059,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,116.000000000,118.000000000,2.000000000,0.377813330,0.000000000,0.000000000
SE-C02-017-A0060,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,118.000000000,120.000000000,2.000000000,0.398446733,0.000000000,0.000000000
SE-C02-017-A0061,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,120.000000000,122.000000000,2.000000000,0.391726563,0.000000000,0.000000000
SE-C02-017-A0062,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,122.000000000,124.000000000,2.000000000,0.403702378,0.000000000,0.000000000
SE-C02-017-A0063,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,124.000000000,126.000000000,2.000000000,0.365446684,0.000000000,0.000000000
SE-C02-017-A0064,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,126.000000000,128.000000000,2.000000000,0.416548338,0.000000000,0.000000000
SE-C02-017-A0065,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,128.000000000,130.000000000,2.000000000,0.398319136,0.000000000,0.000000000
SE-C02-017-A0066,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,130.000000000,132.000000000,2.000000000,0.410293638,0.000000000,0.000000000
SE-C02-017-A0067,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,132.000000000,134.000000000,2.000000000,0.392003351,0.000000000,0.000000000
SE-C02-017-A0068,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,134.000000000,136.000000000,2.000000000,0.404736665,0.000000000,0.000000000
SE-C02-017-A0069,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,136.000000000,138.000000000,2.000000000,0.456018575,0.000000000,0.000000000
SE-C02-017-A0070,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,138.000000000,140.000000000,2.000000000,0.442884530,0.000000000,0.000000000
SE-C02-017-A0071,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,140.000000000,142.000000000,2.000000000,0.458390966,0.000000000,0.000000000
SE-C02-017-A0072,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,142.000000000,144.000000000,2.000000000,0.440222398,0.000000000,0.000000000
SE-C02-017-A0073,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,144.000000000,146.000000000,2.000000000,0.459905414,0.000000000,0.000000000
SE-C02-017-A0074,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,146.000000000,148.000000000,2.000000000,0.485645698,0.000000000,0.000000000
SE-C02-017-A0075,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,148.000000000,150.000000000,2.000000000,0.465444383,0.000000000,0.000000000
SE-C02-017-A0076,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,150.000000000,152.000000000,2.000000000,0.452188943,0.000000000,0.000000000
SE-C02-017-A0077,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,152.000000000,154.000000000,2.000000000,0.458010455,0.000000000,0.000000000
SE-C02-017-A0078,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,154.000000000,156.000000000,2.000000000,0.476642813,0.000000000,0.000000000
SE-C02-017-A0079,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,156.000000000,158.000000000,2.000000000,0.491094777,0.000000000,0.000000000
SE-C02-017-A0080,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,158.000000000,160.000000000,2.000000000,0.475540181,0.000000000,0.000000000
SE-C02-017-A0081,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,160.000000000,162.000000000,2.000000000,0.480794082,0.000000000,0.000000000
SE-C02-017-A0082,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,162.000000000,164.000000000,2.000000000,0.507441406,0.000000000,0.000000000
SE-C02-017-A0083,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,164.000000000,166.000000000,2.000000000,0.468966345,0.000000000,0.000000000
SE-C02-017-A0084,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,166.000000000,168.000000000,2.000000000,0.524026555,0.000000000,0.000000000
SE-C02-017-A0085,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,168.000000000,170.000000000,2.000000000,0.522623388,0.000000000,0.000000000
SE-C02-017-A0086,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,170.000000000,172.000000000,2.000000000,0.529169925,0.000000000,0.000000000
SE-C02-017-A0087,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,172.000000000,174.000000000,2.000000000,0.522416853,0.000000000,0.000000000
SE-C02-017-A0088,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,174.000000000,176.000000000,2.000000000,0.537009677,0.000000000,0.000000000
SE-C02-017-A0089,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,176.000000000,178.000000000,2.000000000,0.508430160,0.000000000,0.000000000
SE-C02-017-A0090,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,178.000000000,180.000000000,2.000000000,0.568802280,0.000000000,0.000000000
SE-C02-017-A0091,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,180.000000000,182.000000000,2.000000000,0.531378427,0.000000000,0.000000000
SE-C02-017-A0092,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,182.000000000,184.000000000,2.000000000,0.523624907,0.000000000,0.000000000
SE-C02-017-A0093,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,184.000000000,186.000000000,2.000000000,0.540098498,0.000000000,0.000000000
SE-C02-017-A0094,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,186.000000000,188.000000000,2.000000000,0.495529135,0.000000000,0.000000000
SE-C02-017-A0095,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,188.000000000,190.000000000,2.000000000,0.539739475,0.000000000,0.000000000
SE-C02-017-A0096,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,190.000000000,192.000000000,2.000000000,0.528983868,0.000000000,0.000000000
SE-C02-017-A0097,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,192.000000000,194.000000000,2.000000000,0.583640350,0.000000000,0.000000000
SE-C02-017-A0098,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,194.000000000,196.000000000,2.000000000,0.528363858,0.000000000,0.000000000
SE-C02-017-A0099,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,196.000000000,198.000000000,2.000000000,0.575380516,0.000000000,0.000000000
SE-C02-017-A0100,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,198.000000000,200.000000000,2.000000000,0.541881925,0.000000000,0.000000000
SE-C02-017-A0101,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,200.000000000,202.000000000,2.000000000,0.587090478,0.000000000,0.000000000
SE-C02-017-A0102,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,202.000000000,204.000000000,2.000000000,0.527745701,0.000000000,0.000000000
SE-C02-017-A0103,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,204.000000000,206.000000000,2.000000000,0.532957967,0.000000000,0.000000000
SE-C02-017-A0104,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,206.000000000,208.000000000,2.000000000,0.559702797,0.000000000,0.000000000
SE-C02-017-A0105,SE-C02-017,DS05,santa_elena,CAMPAIGN_02,208.000000000,210.000000000,2.000000000,0.570411877,0.000000000,0.000000000
SE-C02-018-A0001,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,0.000000000,2.000000000,2.000000000,0.096264776,0.000000000,0.000000000
SE-C02-018-A0002,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,2.000000000,4.000000000,2.000000000,0.102394414,0.000000000,0.000000000
SE-C02-018-A0003,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,4.000000000,6.000000000,2.000000000,0.100720629,0.000000000,0.000000000
SE-C02-018-A0004,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,6.000000000,8.000000000,2.000000000,0.099814230,0.000000000,0.000000000
SE-C02-018-A0005,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,8.000000000,10.000000000,2.000000000,0.107719707,0.000000000,0.000000000
SE-C02-018-A0006,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,10.000000000,12.000000000,2.000000000,0.106638928,0.000000000,0.000000000
SE-C02-018-A0007,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,12.000000000,14.000000000,2.000000000,0.122579268,0.000000000,0.000000000
SE-C02-018-A0008,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,14.000000000,16.000000000,2.000000000,0.138190760,0.000000000,0.000000000
SE-C02-018-A0009,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,16.000000000,18.000000000,2.000000000,0.136192211,0.000000000,0.000000000
SE-C02-018-A0010,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,18.000000000,20.000000000,2.000000000,0.148479392,0.000000000,0.000000000
SE-C02-018-A0011,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,20.000000000,22.000000000,2.000000000,0.148340833,0.000000000,0.000000000
SE-C02-018-A0012,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,22.000000000,24.000000000,2.000000000,0.149249365,0.000000000,0.000000000
SE-C02-018-A0013,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,24.000000000,26.000000000,2.000000000,0.150618294,0.000000000,0.000000000
SE-C02-018-A0014,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,26.000000000,28.000000000,2.000000000,0.155790829,0.000000000,0.000000000
SE-C02-018-A0015,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,28.000000000,30.000000000,2.000000000,0.163016435,0.000000000,0.000000000
SE-C02-018-A0016,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,30.000000000,32.000000000,2.000000000,0.162596793,0.000000000,0.000000000
SE-C02-018-A0017,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,32.000000000,34.000000000,2.000000000,0.172554906,0.000000000,0.000000000
SE-C02-018-A0018,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,34.000000000,36.000000000,2.000000000,0.172017735,0.000000000,0.000000000
SE-C02-018-A0019,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,36.000000000,38.000000000,2.000000000,0.181450789,0.000000000,0.000000000
SE-C02-018-A0020,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,38.000000000,40.000000000,2.000000000,0.174518248,0.000000000,0.000000000
SE-C02-018-A0021,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,40.000000000,42.000000000,2.000000000,0.187904099,0.000000000,0.000000000
SE-C02-018-A0022,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,42.000000000,44.000000000,2.000000000,0.203170577,0.000000000,0.000000000
SE-C02-018-A0023,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,44.000000000,46.000000000,2.000000000,0.203508391,0.000000000,0.000000000
SE-C02-018-A0024,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,46.000000000,48.000000000,2.000000000,0.212690147,0.000000000,0.000000000
SE-C02-018-A0025,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,48.000000000,50.000000000,2.000000000,0.201193971,0.000000000,0.000000000
SE-C02-018-A0026,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,50.000000000,52.000000000,2.000000000,0.217596319,0.000000000,0.000000000
SE-C02-018-A0027,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,52.000000000,54.000000000,2.000000000,0.219355070,0.000000000,0.000000000
SE-C02-018-A0028,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,54.000000000,56.000000000,2.000000000,0.226178383,0.000000000,0.000000000
SE-C02-018-A0029,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,56.000000000,58.000000000,2.000000000,0.250067905,0.000000000,0.000000000
SE-C02-018-A0030,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,58.000000000,60.000000000,2.000000000,0.237182951,0.000000000,0.000000000
SE-C02-018-A0031,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,60.000000000,62.000000000,2.000000000,0.269296947,0.000000000,0.000000000
SE-C02-018-A0032,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,62.000000000,64.000000000,2.000000000,0.250437514,0.000000000,0.000000000
SE-C02-018-A0033,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,64.000000000,66.000000000,2.000000000,0.271280748,0.000000000,0.000000000
SE-C02-018-A0034,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,66.000000000,68.000000000,2.000000000,0.269624487,0.000000000,0.000000000
SE-C02-018-A0035,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,68.000000000,70.000000000,2.000000000,0.260306612,0.000000000,0.000000000
SE-C02-018-A0036,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,70.000000000,72.000000000,2.000000000,0.282713660,0.000000000,0.000000000
SE-C02-018-A0037,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,72.000000000,74.000000000,2.000000000,0.299390780,0.000000000,0.000000000
SE-C02-018-A0038,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,74.000000000,76.000000000,2.000000000,0.281783515,0.000000000,0.000000000
SE-C02-018-A0039,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,76.000000000,78.000000000,2.000000000,0.309249302,0.000000000,0.000000000
SE-C02-018-A0040,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,78.000000000,80.000000000,2.000000000,0.313236300,0.000000000,0.000000000
SE-C02-018-A0041,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,80.000000000,82.000000000,2.000000000,0.301630787,0.000000000,0.000000000
SE-C02-018-A0042,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,82.000000000,84.000000000,2.000000000,0.319226384,0.000000000,0.000000000
SE-C02-018-A0043,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,84.000000000,86.000000000,2.000000000,0.313439419,0.000000000,0.000000000
SE-C02-018-A0044,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,86.000000000,88.000000000,2.000000000,0.344627097,0.000000000,0.000000000
SE-C02-018-A0045,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,88.000000000,90.000000000,2.000000000,0.342895399,0.000000000,0.000000000
SE-C02-018-A0046,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,90.000000000,92.000000000,2.000000000,0.332096127,0.000000000,0.000000000
SE-C02-018-A0047,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,92.000000000,94.000000000,2.000000000,0.362960626,0.000000000,0.000000000
SE-C02-018-A0048,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,94.000000000,96.000000000,2.000000000,0.356220416,0.000000000,0.000000000
SE-C02-018-A0049,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,96.000000000,98.000000000,2.000000000,0.364703029,0.000000000,0.000000000
SE-C02-018-A0050,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,98.000000000,100.000000000,2.000000000,0.374958643,0.000000000,0.000000000
SE-C02-018-A0051,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,100.000000000,102.000000000,2.000000000,0.372503994,0.000000000,0.000000000
SE-C02-018-A0052,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,102.000000000,104.000000000,2.000000000,0.393800386,0.000000000,0.000000000
SE-C02-018-A0053,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,104.000000000,106.000000000,2.000000000,0.376699332,0.000000000,0.000000000
SE-C02-018-A0054,SE-C02-018,DS05,santa_elena,CAMPAIGN_02,106.000000000,108.000000000,2.000000000,0.368618542,0.000000000,0.000000000
